id,price,latitude,longitude,room_type,minimum_nights,number_of_reviews,availability_365
29988435,200.0,30.234009999999998,-97.76611,Entire home/apt,7,0,0
29989509,150.0,30.254509999999996,-97.76665,Entire home/apt,2,22,26
29993018,125.0,30.324759999999998,-97.9546,Entire home/apt,25,1,88
29995274,72.0,30.271320000000003,-97.72428000000001,Private room,3,34,0
30012873,271.0,30.241259999999997,-97.76499,Entire home/apt,2,57,145
30013969,383.0,30.20856,-97.83984,Entire home/apt,2,17,178
30014902,118.0,30.241259999999997,-97.76499,Entire home/apt,2,34,164
30019315,55.0,30.314709999999998,-97.72431999999999,Entire home/apt,1,11,0
30021141,111.0,30.299059999999997,-97.7105,Entire home/apt,2,0,0
30043996,72.0,30.278190000000002,-97.70737,Entire home/apt,1,11,0
30047128,225.0,30.318590000000004,-97.74674,Entire home/apt,2,4,77
30061651,414.0,30.235840000000003,-97.76424,Entire home/apt,3,18,9
30089109,99.0,30.22999,-97.76015,Entire home/apt,30,8,0
30089598,145.0,30.271559999999997,-97.74757,Entire home/apt,2,31,82
30090405,189.0,30.271559999999997,-97.74757,Entire home/apt,2,16,57
30090770,176.0,30.272409999999997,-97.74645,Entire home/apt,2,23,72
30093435,70.0,30.23456,-97.78362,Entire home/apt,1,8,0
30094647,73.0,30.234009999999998,-97.70181,Entire home/apt,2,128,112
30104242,54.0,30.21712,-97.78447,Entire home/apt,2,189,60
30128402,95.0,30.27918,-97.71467,Entire home/apt,2,78,32
30158765,155.0,30.2445,-97.72499,Entire home/apt,2,8,207
30160595,250.0,30.28085,-97.75363,Entire home/apt,1,11,0
30176018,66.0,30.35463,-97.73586,Entire home/apt,30,3,250
30184442,300.0,30.3063,-97.66668,Entire home/apt,4,7,0
30198612,210.0,30.31583,-97.87637,Hotel room,2,1,362
30203165,150.0,30.276320000000002,-97.75675,Entire home/apt,2,3,363
30234214,90.0,30.29164,-97.71594,Entire home/apt,3,80,3
30244759,104.0,30.267670000000003,-97.6989,Entire home/apt,1,81,0
30287319,135.0,30.27464,-97.72365,Entire home/apt,2,62,177
30292788,89.0,30.44949,-97.67248000000001,Private room,1,0,0
30306716,54.0,30.24215,-97.75197,Entire home/apt,90,0,257
30313956,330.0,30.31465,-97.87536,Entire home/apt,1,0,318
30314795,76.0,30.33343,-97.72941999999999,Entire home/apt,2,97,248
30315729,250.0,30.22038,-97.78647,Entire home/apt,4,0,0
30319577,221.0,30.271559999999997,-97.74757,Entire home/apt,2,0,59
30319588,221.0,30.271559999999997,-97.74757,Entire home/apt,2,1,130
30321045,406.0,30.271559999999997,-97.74757,Entire home/apt,2,0,27
30321726,280.0,30.271559999999997,-97.74757,Entire home/apt,2,0,59
30321729,280.0,30.271559999999997,-97.74757,Entire home/apt,2,0,48
30340583,80.0,30.316979999999997,-97.67432,Private room,3,0,88
30342768,150.0,30.27905,-97.72198,Entire home/apt,2,16,0
30352689,125.0,30.36003,-97.73194000000001,Entire home/apt,6,33,163
30368562,216.0,30.27102,-97.74706,Entire home/apt,2,5,16
30369615,213.0,30.27257,-97.74814,Entire home/apt,2,3,53
30369808,215.0,30.270390000000003,-97.74651,Entire home/apt,3,2,27
30369990,202.0,30.271309999999996,-97.74645,Entire home/apt,2,4,0
30370276,239.0,30.270940000000003,-97.74648,Entire home/apt,3,2,26
30370615,226.0,30.27044,-97.74653,Entire home/apt,3,6,0
30394195,475.0,30.24928,-97.749,Entire home/apt,31,5,224
30398941,250.0,30.152409999999996,-97.78629000000001,Entire home/apt,2,1,1
30414000,366.0,30.394009999999998,-97.9187,Entire home/apt,2,66,53
30424558,80.0,30.254179999999998,-97.71249,Entire home/apt,2,12,0
30426003,125.0,30.26442,-97.76402,Entire home/apt,2,6,0
30442872,150.0,30.29451,-97.77091999999999,Entire home/apt,3,14,46
30446884,100.0,30.230390000000003,-97.6929,Private room,1,12,0
30459552,90.0,30.2182,-97.78174,Entire home/apt,30,31,132
30503424,110.0,30.42107,-97.77934,Entire home/apt,2,72,0
30505005,150.0,30.26336,-97.76236,Entire home/apt,7,0,365
30507836,95.0,30.243479999999998,-97.89168000000001,Entire home/apt,1,0,0
30540254,650.0,30.26672,-97.71932,Entire home/apt,5,1,87
30552458,300.0,30.316270000000003,-97.67004,Entire home/apt,2,0,0
30559485,650.0,30.246990000000004,-97.73894,Entire home/apt,3,6,187
30562424,100.0,30.271790000000003,-97.69051999999999,Entire home/apt,2,15,0
30562741,125.0,30.33902,-97.71880999999999,Entire home/apt,1,0,0
30570381,80.0,30.239829999999998,-97.74726,Entire home/apt,31,0,195
30577487,110.0,30.241120000000002,-97.73335,Entire home/apt,2,14,287
30579509,101.0,30.39485,-97.69272,Entire home/apt,3,92,95
30584275,250.0,30.239040000000003,-97.7486,Entire home/apt,3,0,0
30587239,167.0,30.28985,-97.74946,Entire home/apt,30,46,104
30590667,150.0,30.240679999999998,-97.73398,Entire home/apt,2,16,77
30591538,274.0,30.33773,-97.73704000000001,Entire home/apt,3,9,0
30691457,69.0,30.250609999999998,-97.72588,Entire home/apt,2,72,0
30691704,150.0,30.408490000000004,-97.91284,Entire home/apt,2,20,222
30694169,198.0,30.408240000000003,-97.91493,Entire home/apt,1,75,227
30727988,140.0,30.254920000000002,-97.71106,Entire home/apt,1,0,365
30735077,90.0,30.27461,-97.75455,Entire home/apt,2,3,0
30737494,136.0,30.2932,-97.7772,Entire home/apt,2,47,0
30744221,94.0,30.3077,-97.71745,Entire home/apt,1,104,346
30746701,54.0,30.29028,-97.7142,Private room,2,27,0
30747046,75.0,30.26659,-97.7244,Private room,2,7,0
30757528,325.0,30.270970000000002,-97.74678,Entire home/apt,6,0,0
30757696,325.0,30.271040000000003,-97.7465,Entire home/apt,6,0,0
30760932,282.0,30.31506,-97.87687,Entire home/apt,1,8,293
30764241,282.0,30.314729999999997,-97.87594,Private room,1,1,302
30795891,150.0,30.23445,-97.76687,Entire home/apt,3,0,0
30812950,60.0,30.2255,-97.82836,Entire home/apt,1,0,0
30818956,123.0,30.225759999999998,-97.76093,Entire home/apt,1,87,233
30821955,607.0,30.282690000000002,-97.76035,Entire home/apt,1,55,327
30825094,135.0,30.233009999999997,-97.71266999999999,Entire home/apt,1,31,37
30829786,100.0,30.30834,-97.70517,Entire home/apt,2,13,0
30852765,150.0,30.26404,-97.73209,Entire home/apt,1,142,6
30852779,150.0,30.26404,-97.73209,Entire home/apt,1,153,6
30853223,183.0,30.271559999999997,-97.74757,Entire home/apt,2,0,163
30853236,183.0,30.271559999999997,-97.74757,Entire home/apt,2,6,163
30886279,75.0,30.22813,-97.79484000000001,Entire home/apt,2,49,13
30912482,150.0,30.22004,-97.70095,Entire home/apt,2,0,0
30913064,84.0,30.44244,-97.68633,Entire home/apt,1,110,100
30937565,235.0,30.19957,-97.73094,Entire home/apt,7,1,0
30940836,190.0,30.280109999999997,-97.76514,Entire home/apt,30,1,1
30979213,150.0,30.26404,-97.73209,Entire home/apt,1,259,6
31000916,189.0,30.2564,-97.73338000000001,Entire home/apt,2,54,0
31001856,100.0,30.25525,-97.74445,Entire home/apt,5,3,0
31002222,184.0,30.273979999999998,-97.74644,Private room,2,3,0
31005465,65.0,30.22685,-97.75816,Entire home/apt,2,115,63
31014454,354.0,30.315520000000003,-97.87585,Entire home/apt,1,2,1
31015469,125.0,30.24585,-97.75333,Entire home/apt,14,15,127
31015780,282.0,30.31676,-97.87754,Entire home/apt,1,5,290
31016886,282.0,30.31583,-97.87637,Entire home/apt,1,2,295
31018632,200.0,30.2261,-97.76205999999999,Entire home/apt,1,92,232
31019216,362.0,30.315490000000004,-97.8768,Entire home/apt,1,7,298
31020749,260.0,30.270909999999997,-97.74665,Entire home/apt,1,0,350
31022250,75.0,30.287370000000003,-97.74976,Entire home/apt,1,2,0
31039034,200.0,30.277990000000003,-97.70566,Entire home/apt,2,10,41
31039772,66.0,30.31258,-97.71413000000001,Private room,2,37,43
31039810,396.0,30.228579999999997,-97.99095,Entire home/apt,1,85,355
31041676,145.0,30.277479999999997,-97.7044,Entire home/apt,2,11,348
31056074,107.0,30.219620000000003,-97.77498,Entire home/apt,14,28,0
31057357,110.0,30.23508,-97.70393,Entire home/apt,1,10,0
31058342,89.0,30.4202,-97.69385,Entire home/apt,2,49,320
31078399,51.0,30.20915,-97.84479,Private room,1,2,87
31085916,290.0,30.271559999999997,-97.74757,Entire home/apt,2,0,65
31085920,290.0,30.271559999999997,-97.74757,Entire home/apt,2,0,62
31087143,75.0,30.338109999999997,-97.7231,Entire home/apt,30,2,286
31100381,99.0,30.26758,-97.74055,Entire home/apt,2,103,0
31117421,72.0,30.24267,-97.72176999999999,Entire home/apt,1,29,0
31122191,195.0,30.228759999999998,-97.99106,Entire home/apt,1,104,348
31122590,150.0,30.24778,-97.75335,Entire home/apt,3,1,363
31128631,150.0,30.2983,-97.69927,Entire home/apt,1,0,0
31145312,164.0,30.24873,-97.75097,Entire home/apt,7,29,0
31152586,114.0,30.27637,-97.68183,Entire home/apt,3,51,98
31169311,275.0,30.28708,-97.71984,Entire home/apt,5,19,34
31171441,126.0,30.209590000000002,-97.77873000000001,Entire home/apt,2,42,0
31175547,54.0,30.23808,-97.72111,Entire home/apt,1,17,0
31175588,170.0,30.26029,-97.70572,Entire home/apt,3,11,306
31186982,101.0,30.27163,-97.71856,Entire home/apt,30,30,1
31192354,85.0,30.234920000000002,-97.78466,Entire home/apt,90,0,309
31217457,319.0,30.23938,-97.77490999999999,Entire home/apt,3,37,139
31240111,238.0,30.21647,-97.85919,Entire home/apt,4,5,102
31241274,550.0,30.222509999999996,-97.7874,Entire home/apt,4,1,0
31244680,150.0,30.30883,-97.75532,Entire home/apt,30,0,41
31255207,64.0,30.43807,-97.77962,Entire home/apt,30,22,42
31262511,178.0,30.227659999999997,-97.76098,Entire home/apt,1,115,260
31270775,135.0,30.13007,-97.77573000000001,Entire home/apt,31,14,178
31284685,325.0,30.396340000000002,-97.92943000000001,Entire home/apt,2,30,104
31293486,70.0,30.26016,-97.78644,Private room,1,3,0
31310837,58.0,30.320290000000004,-97.7465,Private room,2,27,7
31313971,250.0,30.262990000000002,-97.71848,Entire home/apt,3,2,173
31335767,130.0,30.39909,-97.66081,Entire home/apt,1,3,0
31337958,150.0,30.25832,-97.71419,Entire home/apt,2,36,174
31349822,500.0,30.279120000000002,-97.70779,Entire home/apt,3,2,0
31369734,254.0,30.27177,-97.74651,Entire home/apt,2,4,89
31382915,120.0,30.25843,-97.73040999999999,Entire home/apt,3,62,81
31383448,90.0,30.25672,-97.75267,Entire home/apt,30,0,244
31386146,675.0,30.25293,-97.7457,Entire home/apt,14,0,317
31389486,121.0,30.24932,-97.74517,Entire home/apt,1,57,0
31390767,69.0,30.467940000000002,-97.7858,Entire home/apt,1,5,0
31406705,400.0,30.376309999999997,-97.74429,Entire home/apt,30,1,142
31410509,100.0,30.37603,-97.74511,Entire home/apt,30,6,125
31415637,80.0,30.28845,-97.76609,Entire home/apt,60,0,226
31433462,457.0,30.246540000000003,-97.77069,Entire home/apt,30,17,88
31434353,250.0,30.27115,-97.61929,Entire home/apt,2,0,89
31439064,210.0,30.24178,-97.72321,Entire home/apt,1,87,129
31447525,99.0,30.26541,-97.74133,Entire home/apt,2,82,38
31447732,374.0,30.352659999999997,-97.86151,Entire home/apt,2,25,343
31449003,400.0,30.272509999999997,-97.74715,Private room,5,0,0
31449098,164.0,30.25337,-97.72393000000001,Entire home/apt,1,31,24
31451418,84.0,30.469920000000002,-97.77856,Entire home/apt,2,34,161
31467534,136.0,30.30798,-97.74459,Entire home/apt,1,26,307
31485303,299.0,30.23984,-97.75919,Entire home/apt,2,7,68
31486272,675.0,30.192559999999997,-97.86898000000001,Entire home/apt,3,0,0
31489789,500.0,30.256109999999996,-97.71856,Entire home/apt,3,0,364
31494745,150.0,30.32365,-97.76915,Entire home/apt,1,2,307
31494782,143.0,30.276429999999998,-97.80776999999999,Entire home/apt,5,33,117
31497558,145.0,30.30415,-97.64752,Entire home/apt,30,16,283
31515515,320.0,30.28513,-97.6757,Entire home/apt,1,2,0
31517115,120.0,30.27865,-97.71914,Entire home/apt,2,16,0
31530285,170.0,30.29115,-97.64459000000001,Entire home/apt,1,26,222
31532905,87.0,30.250559999999997,-97.74448000000001,Entire home/apt,1,107,270
31539645,399.0,30.271359999999998,-97.74824,Entire home/apt,2,1,180
31540011,150.0,30.30245,-97.77379,Entire home/apt,4,1,0
31541577,250.0,30.271109999999997,-97.74788000000001,Private room,2,0,0
31544027,85.0,30.381359999999997,-97.93938,Entire home/apt,7,26,0
31544109,62.0,30.30544,-97.71969,Private room,1,16,0
31559330,123.0,30.30552,-97.7182,Entire home/apt,2,8,0
31560617,145.0,30.266409999999997,-97.74526,Entire home/apt,3,1,0
31562513,110.0,30.240920000000003,-97.75684,Entire home/apt,2,35,0
31563730,150.0,30.26278,-97.7249,Entire home/apt,1,58,328
31569991,157.0,30.19915,-97.73063,Entire home/apt,31,26,329
31570290,226.0,30.27202,-97.74786,Private room,2,4,52
31571090,130.0,30.22648,-97.76245,Entire home/apt,1,22,0
31571374,272.0,30.272070000000003,-97.74727,Entire home/apt,3,4,85
31588625,150.0,30.259840000000004,-97.73147,Entire home/apt,5,21,0
31609555,150.0,30.259390000000003,-97.73688,Entire home/apt,3,46,289
31617997,70.0,30.19215,-97.83438000000001,Private room,2,5,59
31621704,325.0,30.2524,-97.77373,Entire home/apt,3,0,90
31621920,60.0,30.35688,-97.66423,Private room,1,6,73
31641404,64.0,30.40795,-97.70055,Entire home/apt,2,31,0
31655169,85.0,30.27595,-97.72022,Entire home/apt,3,5,0
31668518,150.0,30.29777,-97.78148,Entire home/apt,3,45,8
31674164,190.0,30.25435,-97.745,Entire home/apt,2,1,0
31686518,93.0,30.24656,-97.76276,Entire home/apt,15,12,262
31695606,150.0,30.25517,-97.7516,Private room,2,1,83
31697555,89.0,30.3588,-97.79844,Entire home/apt,90,3,345
31700654,642.0,30.284190000000002,-97.71659,Entire home/apt,2,5,362
31700733,291.0,30.27314,-97.71918000000001,Entire home/apt,2,1,41
31712019,110.0,30.292890000000003,-97.7298,Entire home/apt,2,4,0
31714130,75.0,30.410870000000003,-97.75375,Private room,1,0,0
31715640,135.0,30.22451,-97.72375,Entire home/apt,14,15,135
31716264,125.0,30.25315,-97.71858,Entire home/apt,30,7,243
31718325,84.0,30.411590000000004,-97.6973,Entire home/apt,30,12,98
31718355,268.0,30.304740000000002,-97.75828,Entire home/apt,3,8,0
31742478,99.0,30.24043,-97.72408,Entire home/apt,1,101,80
31746889,122.0,30.24196,-97.7229,Entire home/apt,1,83,106
31754396,499.0,30.2665,-97.74279,Entire home/apt,1,11,0
31799740,120.0,30.245420000000003,-97.82675,Entire home/apt,2,2,0
31799926,150.0,30.25962,-97.76405,Entire home/apt,1,1,338
31801664,115.0,30.28995,-97.76024,Entire home/apt,2,93,101
31802949,200.0,30.23793,-97.75761999999999,Entire home/apt,30,2,41
31803275,184.0,30.2722,-97.75414,Entire home/apt,2,13,86
31804158,126.0,30.35688,-97.66505,Entire home/apt,2,35,76
31824498,60.0,30.31245,-97.7149,Private room,2,1,0
31825683,175.0,30.203540000000004,-97.78956,Entire home/apt,2,16,0
31827009,265.0,30.27107,-97.74814,Entire home/apt,7,1,0
31827667,600.0,30.27083,-97.74722,Entire home/apt,3,0,162
31827840,356.0,30.2862,-97.76626,Entire home/apt,2,8,0
31831290,120.0,30.41058,-97.70154000000001,Entire home/apt,1,106,236
31834175,77.0,30.2834,-97.69655,Entire home/apt,1,29,0
31838560,115.0,30.48071,-97.789,Entire home/apt,13,41,41
31857957,93.0,30.3113,-97.67736,Entire home/apt,2,85,21
31872059,188.0,30.369609999999998,-97.80303,Entire home/apt,1,0,0
31875527,148.0,30.2976,-97.75909,Entire home/apt,1,32,0
31876274,399.0,30.25882,-97.78018,Entire home/apt,2,7,132
31876373,509.0,30.25484,-97.71108000000001,Entire home/apt,3,5,88
31885404,425.0,30.238459999999996,-97.73746,Entire home/apt,3,1,0
31886844,77.0,30.31737,-97.70496,Entire home/apt,1,21,0
31903170,95.0,30.155640000000002,-97.8039,Private room,2,8,318
31903670,264.0,30.237470000000002,-97.77028,Entire home/apt,3,53,132
31905905,600.0,30.23452,-97.75095,Entire home/apt,2,0,90
31922287,60.0,30.42853,-97.67347,Private room,1,13,174
31922895,400.0,30.2367,-97.74919,Private room,1,0,0
31929376,305.0,30.2408,-97.72578,Entire home/apt,3,2,0
31932888,79.0,30.30503,-97.73692,Entire home/apt,1,50,0
31942384,178.0,30.27252,-97.69011,Entire home/apt,2,1,0
31949649,145.0,30.24962,-97.74391,Entire home/apt,2,24,16
31949702,257.0,30.27165,-97.73026,Entire home/apt,2,28,292
31950765,92.0,30.187790000000003,-97.78801,Private room,1,11,0
31952235,200.0,30.23537,-97.76005,Entire home/apt,200,1,0
31953411,591.0,30.27927,-97.74585,Entire home/apt,1,25,326
31960953,220.0,30.2411,-97.72588,Entire home/apt,2,1,0
31961041,60.0,30.25995,-97.67088000000001,Private room,2,12,0
31962680,118.0,30.139290000000003,-97.801,Entire home/apt,2,27,318
31963810,90.0,30.27764,-97.71183,Entire home/apt,30,4,0
31977380,125.0,30.370140000000003,-97.7344,Entire home/apt,30,4,328
31979707,528.0,30.287209999999998,-98.05663,Entire home/apt,2,36,286
31982834,429.0,30.258490000000002,-97.73486,Entire home/apt,2,7,0
31984965,216.0,30.240879999999997,-97.72424000000001,Entire home/apt,1,86,130
31987948,200.0,30.21688,-97.77256,Entire home/apt,2,10,0
31993601,159.0,30.38219,-97.93188,Entire home/apt,1,32,132
32015331,58.0,30.23072,-97.7362,Private room,30,11,179
32019572,80.0,30.18082,-97.78862,Private room,1,1,0
32019832,300.0,30.2238,-97.73217,Entire home/apt,3,0,0
32019895,300.0,30.24222,-97.7822,Entire home/apt,3,1,0
32037415,211.0,30.32015,-97.72728000000001,Entire home/apt,14,30,300
32045094,211.0,30.25713,-97.73491,Entire home/apt,3,8,0
32045653,90.0,30.263279999999998,-97.72585,Entire home/apt,1,17,0
32046713,254.0,30.33656,-97.87485,Entire home/apt,2,24,326
32048549,270.0,30.302809999999997,-97.72538,Entire home/apt,2,24,37
32063061,155.0,30.23804,-97.76635,Entire home/apt,2,3,0
32066219,89.0,30.259590000000003,-97.72143,Private room,1,53,94
32066728,111.0,30.259759999999996,-97.7222,Private room,1,50,0
32066811,190.0,30.276490000000003,-97.75979,Entire home/apt,1,12,192
32068263,98.0,30.260790000000004,-97.72206,Private room,1,49,0
32068438,150.0,30.22595,-97.76186,Entire home/apt,1,62,2
32083727,500.0,30.26663,-97.70466,Entire home/apt,5,5,0
32084736,129.0,30.36617,-97.70109000000001,Entire home/apt,6,33,0
32084809,104.0,30.269170000000003,-97.73637,Entire home/apt,1,130,32
32085630,95.0,30.21053,-97.77505,Entire home/apt,1,14,164
32096442,365.0,30.25402,-97.78262,Entire home/apt,2,25,327
32101073,499.0,30.160840000000004,-97.71673,Entire home/apt,3,2,173
32104799,113.0,30.295859999999998,-97.72039000000001,Entire home/apt,2,2,0
32105040,150.0,30.24914,-97.75076999999999,Private room,1,1,0
32106405,399.0,30.258020000000002,-97.68448000000001,Entire home/apt,2,3,365
32106693,91.0,30.26046,-97.72414,Entire home/apt,2,129,38
32106921,89.0,30.257479999999997,-97.68464,Private room,1,7,257
32111644,180.0,30.23327,-97.70175,Private room,2,2,0
32111929,375.0,30.27528,-97.73051,Entire home/apt,2,60,315
32112839,135.0,30.29375,-97.7781,Entire home/apt,1,9,0
32114428,150.0,30.383440000000004,-97.93313,Entire home/apt,2,48,175
32115615,75.0,30.266709999999996,-97.70298000000001,Private room,2,0,0
32117734,104.0,30.34625,-97.75192,Entire home/apt,2,12,18
32118568,116.0,30.243270000000003,-97.74948,Entire home/apt,2,21,303
32125293,63.0,30.42225,-97.72916,Entire home/apt,1,209,60
32136485,595.0,30.27432,-97.75971,Entire home/apt,3,2,88
32139249,195.0,30.24427,-97.728,Entire home/apt,3,1,0
32140443,213.0,30.264470000000003,-97.74911999999999,Entire home/apt,2,1,0
32140772,181.0,30.453709999999997,-97.77543,Entire home/apt,3,62,228
32145429,85.0,30.28075,-97.75421999999999,Private room,1,24,0
32147642,175.0,30.481720000000003,-97.79138,Entire home/apt,6,12,17
32148140,260.0,30.26765,-97.68273,Entire home/apt,1,45,0
32148235,150.0,30.27908,-97.70461999999999,Entire home/apt,4,1,89
32160276,545.0,30.212529999999997,-97.97456,Entire home/apt,3,3,295
32161243,70.0,30.34502,-97.73524,Entire home/apt,1,29,290
32162852,116.0,30.226390000000002,-97.7607,Entire home/apt,1,93,5
32163213,150.0,30.248890000000003,-97.75178000000001,Entire home/apt,1,11,0
32171574,200.0,30.272540000000003,-97.74707,Hotel room,2,1,0
32181876,125.0,30.31007,-97.74821,Entire home/apt,5,51,34
32184210,128.0,30.24353,-97.75289000000001,Entire home/apt,90,46,223
32187839,132.0,30.279629999999997,-97.71528,Entire home/apt,2,66,0
32188515,357.0,30.277890000000003,-97.75352,Entire home/apt,2,20,53
32194767,150.0,30.2912,-97.73285,Entire home/apt,4,0,0
32203710,475.0,30.26213,-97.72662,Entire home/apt,3,0,0
32204381,150.0,30.247459999999997,-97.74353,Entire home/apt,3,11,41
32207144,256.0,30.27259,-97.74805,Entire home/apt,2,10,320
32207608,170.0,30.272159999999996,-97.74656,Entire home/apt,2,0,351
32208003,126.0,30.22718,-97.76131,Entire home/apt,1,95,250
